caldt,year,month,day,ym,date,index,ri
19890804,1989,8,4,1989.667,10808,1804.618,-0.2355328
19890807,1989,8,7,1989.667,10811,1833.442,1.597231
19890808,1989,8,8,1989.667,10812,1834.113,0.0365623
19890809,1989,8,9,1989.667,10813,1822.401,-0.6385355
19890810,1989,8,10,1989.667,10814,1829.415,0.3848497
19890811,1989,8,11,1989.667,10815,1811.199,-0.9957042
19890814,1989,8,14,1989.667,10818,1802.842,-0.4614371
19890815,1989,8,15,1989.667,10819,1811.878,0.5012127
19890816,1989,8,16,1989.667,10820,1817.417,0.3057102
19890817,1989,8,17,1989.667,10821,1811.095,-0.3478551
19890818,1989,8,18,1989.667,10822,1819.051,0.4392826
19890821,1989,8,21,1989.667,10825,1792.307,-1.470171
19890822,1989,8,22,1989.667,10826,1794.249,0.1083402
19890823,1989,8,23,1989.667,10827,1813.038,1.047155
19890824,1989,8,24,1989.667,10828,1849.087,1.988354
19890825,1989,8,25,1989.667,10829,1844.753,-0.2344144
19890828,1989,8,28,1989.667,10832,1853.147,0.455044
19890829,1989,8,29,1989.667,10833,1841.657,-0.6200158
19890830,1989,8,30,1989.667,10834,1846.703,0.2739668
19890831,1989,8,31,1989.667,10835,1849.844,0.1700807
19890901,1989,9,1,1989.75,10836,1862.795,0.7001448
19890905,1989,9,5,1989.75,10840,1857.355,-0.2920519
19890906,1989,9,6,1989.75,10841,1839.991,-0.9348965
19890907,1989,9,7,1989.75,10842,1835.22,-0.2592757
19890908,1989,9,8,1989.75,10843,1836.507,0.0701193
19890911,1989,9,11,1989.75,10846,1831.505,-0.2723363
19890912,1989,9,12,1989.75,10847,1837.936,0.35112
19890913,1989,9,13,1989.75,10848,1820.279,-0.9607282
19890914,1989,9,14,1989.75,10849,1807.708,-0.6905745
19890915,1989,9,15,1989.75,10850,1816.665,0.4954748
19890918,1989,9,18,1989.75,10853,1825.648,0.49447
19890919,1989,9,19,1989.75,10854,1826.726,0.0590455
19890920,1989,9,20,1989.75,10855,1825.79,-0.0512576
19890921,1989,9,21,1989.75,10856,1822.633,-0.1728731
19890922,1989,9,22,1989.75,10857,1829.555,0.3797529
19890925,1989,9,25,1989.75,10860,1815.103,-0.7899304
19890926,1989,9,26,1989.75,10861,1816.589,0.0818737
19890927,1989,9,27,1989.75,10862,1819.982,0.1868119
19890928,1989,9,28,1989.75,10863,1838.764,1.031953
19890929,1989,9,29,1989.75,10864,1842.371,0.1961767
19891002,1989,10,2,1989.833,10867,1851.533,0.4973255
19891003,1989,10,3,1989.833,10868,1872.842,1.150873
19891004,1989,10,4,1989.833,10869,1884.234,0.6082677
19891005,1989,10,5,1989.833,10870,1884.427,0.0102379
19891006,1989,10,6,1989.833,10871,1894.502,0.5346463
19891009,1989,10,9,1989.833,10874,1899.743,0.276618
19891010,1989,10,10,1989.833,10875,1896.322,-0.180052
19891011,1989,10,11,1989.833,10876,1884.963,-0.5990261
19891012,1989,10,12,1989.833,10877,1876.704,-0.4381434
19891013,1989,10,13,1989.833,10878,1761.832,-6.120909
19891016,1989,10,16,1989.833,10881,1809.107,2.683253
19891017,1989,10,17,1989.833,10882,1801.098,-0.4427229
19891018,1989,10,18,1989.833,10883,1804.112,0.1673645
19891019,1989,10,19,1989.833,10884,1832.625,1.580479
19891020,1989,10,20,1989.833,10885,1832.653,0.00152
19891023,1989,10,23,1989.833,10888,1820.551,-0.6603986
19891024,1989,10,24,1989.833,10889,1815.611,-0.2713286
19891025,1989,10,25,1989.833,10890,1808.55,-0.3889088
19891026,1989,10,26,1989.833,10891,1785.469,-1.276204
19891027,1989,10,27,1989.833,10892,1769.523,-0.893072
19891030,1989,10,30,1989.833,10895,1770.368,0.0477394
19891031,1989,10,31,1989.833,10896,1798.686,1.599532
19891101,1989,11,1,1989.917,10897,1803.461,0.2654809
19891102,1989,11,2,1989.917,10898,1790.1,-0.7408336
19891103,1989,11,3,1989.917,10899,1786.076,-0.2248371
19891106,1989,11,6,1989.917,10902,1759.83,-1.469477
19891107,1989,11,7,1989.917,10903,1772.245,0.7054596
19891108,1989,11,8,1989.917,10904,1790.369,1.022663
19891109,1989,11,9,1989.917,10905,1782.815,-0.4219312
19891110,1989,11,10,1989.917,10906,1796.669,0.7770835
19891113,1989,11,13,1989.917,10909,1800.213,0.1972995
19891114,1989,11,14,1989.917,10910,1790.78,-0.5240418
19891115,1989,11,15,1989.917,10911,1803.891,0.7321845
19891116,1989,11,16,1989.917,10912,1805.24,0.0747618
19891117,1989,11,17,1989.917,10913,1811.282,0.3347033
19891120,1989,11,20,1989.917,10916,1799.505,-0.6501925
19891121,1989,11,21,1989.917,10917,1800.541,0.0575505
19891122,1989,11,22,1989.917,10918,1812.521,0.665362
19891124,1989,11,24,1989.917,10920,1824.256,0.6474535
19891127,1989,11,27,1989.917,10923,1833.513,0.507442
19891128,1989,11,28,1989.917,10924,1835.066,0.0846833
19891129,1989,11,29,1989.917,10925,1823.606,-0.6245041
19891130,1989,11,30,1989.917,10926,1835.855,0.6716964
19891201,1989,12,1,1990,10927,1860.135,1.32252
19891204,1989,12,4,1990,10930,1865.517,0.289334
19891205,1989,12,5,1990,10931,1856.387,-0.4894008
19891206,1989,12,6,1990,10932,1849.891,-0.3499014
19891207,1989,12,7,1990,10933,1845.536,-0.2354485
19891208,1989,12,8,1990,10934,1850.477,0.2677204
19891211,1989,12,11,1990,10937,1850.79,0.0169343
19891212,1989,12,12,1990,10938,1867.026,0.8772444
19891213,1989,12,13,1990,10939,1872.67,0.3022952
19891214,1989,12,14,1990,10940,1863.553,-0.4868621
19891215,1989,12,15,1990,10941,1858.46,-0.273253
19891218,1989,12,18,1990,10944,1824.989,-1.801025
19891219,1989,12,19,1990,10945,1818.612,-0.349438
19891220,1989,12,20,1990,10946,1820.511,0.1044474
19891221,1989,12,21,1990,10947,1830.68,0.5585785
19891222,1989,12,22,1990,10948,1845.608,0.8154255
19891226,1989,12,26,1990,10952,1842.814,-0.1513869
19891227,1989,12,27,1990,10953,1853.01,0.5532824
19891228,1989,12,28,1990,10954,1863.321,0.5564372
19891229,1989,12,29,1990,10955,1877.745,0.7740987
19900102,1990,1,2,1990.083,10959,1910.845,1.762755
19900103,1990,1,3,1990.083,10960,1906.948,-0.2039213
19900104,1990,1,4,1990.083,10961,1891.774,-0.7957617
19900105,1990,1,5,1990.083,10962,1872.619,-1.01251
19900108,1990,1,8,1990.083,10965,1881.654,0.4824916
19900109,1990,1,9,1990.083,10966,1859.284,-1.188882
19900110,1990,1,10,1990.083,10967,1847.323,-0.6432858
19900111,1990,1,11,1990.083,10968,1853.928,0.3575314
19900112,1990,1,12,1990.083,10969,1808.286,-2.46194
19900115,1990,1,15,1990.083,10972,1791.763,-0.9136856
19900116,1990,1,16,1990.083,10973,1812.233,1.14244
19900117,1990,1,17,1990.083,10974,1794.647,-0.9704368
19900118,1990,1,18,1990.083,10975,1799.094,0.2478096
19900119,1990,1,19,1990.083,10976,1804.246,0.2863942
19900122,1990,1,22,1990.083,10979,1757.952,-2.565852
19900123,1990,1,23,1990.083,10980,1760.529,0.1465939
19900124,1990,1,24,1990.083,10981,1757.37,-0.1794438
19900125,1990,1,25,1990.083,10982,1734.016,-1.32893
19900126,1990,1,26,1990.083,10983,1732.382,-0.0942057
19900129,1990,1,29,1990.083,10986,1729.804,-0.1488229
19900130,1990,1,30,1990.083,10987,1717.937,-0.6860378
19900131,1990,1,31,1990.083,10988,1749.918,1.861591
19900201,1990,2,1,1990.167,10989,1748.992,-0.052937
19900202,1990,2,2,1990.167,10990,1760.676,0.6680682
19900205,1990,2,5,1990.167,10993,1767.161,0.3683088
19900206,1990,2,6,1990.167,10994,1755.649,-0.6514539
19900207,1990,2,7,1990.167,10995,1778.176,1.283144
19900208,1990,2,8,1990.167,10996,1774.335,-0.2160349
19900209,1990,2,9,1990.167,10997,1778.49,0.2342246
19900212,1990,2,12,1990.167,11000,1760.3,-1.022797
19900213,1990,2,13,1990.167,11001,1765.791,0.3119349
19900214,1990,2,14,1990.167,11002,1770.991,0.2944987
19900215,1990,2,15,1990.167,11003,1786.695,0.8867227
19900216,1990,2,16,1990.167,11004,1775.538,-0.624436
19900220,1990,2,20,1990.167,11008,1750.143,-1.430293
19900221,1990,2,21,1990.167,11009,1749.052,-0.0623572
19900222,1990,2,22,1990.167,11010,1738.72,-0.590676
19900223,1990,2,23,1990.167,11011,1730.543,-0.47031
19900226,1990,2,26,1990.167,11014,1755.064,1.416974
19900227,1990,2,27,1990.167,11015,1764.585,0.5424511
19900228,1990,2,28,1990.167,11016,1773.49,0.5046762
19900301,1990,3,1,1990.25,11017,1778.93,0.3067465
19900302,1990,3,2,1990.25,11018,1793.849,0.838646
19900305,1990,3,5,1990.25,11021,1785.281,-0.4776242
19900306,1990,3,6,1990.25,11022,1808.087,1.277398
19900307,1990,3,7,1990.25,11023,1802.466,-0.3108374
19900308,1990,3,8,1990.25,11024,1819.974,0.9713098
19900309,1990,3,9,1990.25,11025,1808.276,-0.6427487
19900312,1990,3,12,1990.25,11028,1812.687,0.2439258
19900313,1990,3,13,1990.25,11029,1798.161,-0.8013248
19900314,1990,3,14,1990.25,11030,1803.141,0.2769121
19900315,1990,3,15,1990.25,11031,1809.166,0.3341317
19900316,1990,3,16,1990.25,11032,1829.5,1.123987
19900319,1990,3,19,1990.25,11035,1839.159,0.5279452
19900320,1990,3,20,1990.25,11036,1828.557,-0.5764707
19900321,1990,3,21,1990.25,11037,1819.235,-0.5098286
19900322,1990,3,22,1990.25,11038,1796.358,-1.257486
19900323,1990,3,23,1990.25,11039,1805.222,0.4934321
19900326,1990,3,26,1990.25,11042,1808.799,0.1981324
19900327,1990,3,27,1990.25,11043,1828.113,1.067816
19900328,1990,3,28,1990.25,11044,1832.281,0.2279711
19900329,1990,3,29,1990.25,11045,1825.938,-0.3461922
19900330,1990,3,30,1990.25,11046,1820.741,-0.2846228
19900402,1990,4,2,1990.333,11049,1815.238,-0.3022385
19900403,1990,4,3,1990.333,11050,1841.89,1.468276
19900404,1990,4,4,1990.333,11051,1828.873,-0.7067228
19900405,1990,4,5,1990.333,11052,1827.707,-0.0637646
19900406,1990,4,6,1990.333,11053,1824.378,-0.1821309
19900409,1990,4,9,1990.333,11056,1830.675,0.3451636
19900410,1990,4,10,1990.333,11057,1834.398,0.203365
19900411,1990,4,11,1990.333,11058,1833.669,-0.0397375
19900412,1990,4,12,1990.333,11059,1847.747,0.7677105
19900416,1990,4,16,1990.333,11063,1849.953,0.1193861
19900417,1990,4,17,1990.333,11064,1849.748,-0.0110676
19900418,1990,4,18,1990.333,11065,1828.256,-1.161895
19900419,1990,4,19,1990.333,11066,1813.752,-0.7933145
19900420,1990,4,20,1990.333,11067,1797.133,-0.9162785
19900423,1990,4,23,1990.333,11070,1776.81,-1.130865
19900424,1990,4,24,1990.333,11071,1772.87,-0.22173
19900425,1990,4,25,1990.333,11072,1782.392,0.5370921
19900426,1990,4,26,1990.333,11073,1787.438,0.2831134
19900427,1990,4,27,1990.333,11074,1766.063,-1.195822
19900430,1990,4,30,1990.333,11077,1775.944,0.5594932
19900501,1990,5,1,1990.417,11078,1784.441,0.4784306
19900502,1990,5,2,1990.417,11079,1796.704,0.6871896
19900503,1990,5,3,1990.417,11080,1802.818,0.340322
19900504,1990,5,4,1990.417,11081,1818.801,0.8865658
19900507,1990,5,7,1990.417,11084,1830.65,0.6514556
19900508,1990,5,8,1990.417,11085,1840.02,0.5118282
19900509,1990,5,9,1990.417,11086,1843.899,0.2108368
19900510,1990,5,10,1990.417,11087,1850.885,0.3788556
19900511,1990,5,11,1990.417,11088,1894.213,2.340952
19900514,1990,5,14,1990.417,11091,1910.318,0.850229
19900515,1990,5,15,1990.417,11092,1908.679,-0.0858084
19900516,1990,5,16,1990.417,11093,1906.873,-0.094607
19900517,1990,5,17,1990.417,11094,1909.804,0.1537095
19900518,1990,5,18,1990.417,11095,1910.61,0.0421783
19900521,1990,5,21,1990.417,11098,1929.464,0.9868057
19900522,1990,5,22,1990.417,11099,1932.494,0.1570581
19900523,1990,5,23,1990.417,11100,1936.891,0.2274935
19900524,1990,5,24,1990.417,11101,1933.627,-0.168502
19900525,1990,5,25,1990.417,11102,1913.025,-1.065479
19900529,1990,5,29,1990.417,11106,1945.694,1.707729
19900530,1990,5,30,1990.417,11107,1947.693,0.1027403
19900531,1990,5,31,1990.417,11108,1950.402,0.1391159
19900601,1990,6,1,1990.5,11109,1960.511,0.5182892
19900604,1990,6,4,1990.5,11112,1984.872,1.242565
19900605,1990,6,5,1990.5,11113,1980.602,-0.215113
19900606,1990,6,6,1990.5,11114,1971.964,-0.43615
19900607,1990,6,7,1990.5,11115,1962.291,-0.4905179
19900608,1990,6,8,1990.5,11116,1938.155,-1.229966
19900611,1990,6,11,1990.5,11119,1954.587,0.8478087
19900612,1990,6,12,1990.5,11120,1980.064,1.303453
19900613,1990,6,13,1990.5,11121,1972.806,-0.3665552
19900614,1990,6,14,1990.5,11122,1961.972,-0.5491833
19900615,1990,6,15,1990.5,11123,1961.33,-0.0327218
19900618,1990,6,18,1990.5,11126,1929.966,-1.599114
19900619,1990,6,19,1990.5,11127,1938.596,0.4471349
19900620,1990,6,20,1990.5,11128,1942.067,0.1790887
19900621,1990,6,21,1990.5,11129,1949.214,0.3679707
19900622,1990,6,22,1990.5,11130,1922.529,-1.368992
19900625,1990,6,25,1990.5,11133,1906.019,-0.8587552
19900626,1990,6,26,1990.5,11134,1904.154,-0.0978653
19900627,1990,6,27,1990.5,11135,1920.82,0.8752402
19900628,1990,6,28,1990.5,11136,1934.782,0.7268859
19900629,1990,6,29,1990.5,11137,1937.034,0.1164095
19900702,1990,7,2,1990.583,11140,1945.667,0.4456594
19900703,1990,7,3,1990.583,11141,1949.353,0.1894759
19900705,1990,7,5,1990.583,11143,1925.945,-1.200805
19900706,1990,7,6,1990.583,11144,1941.002,0.7817864
19900709,1990,7,9,1990.583,11147,1946.696,0.2933668
19900710,1990,7,10,1990.583,11148,1931.598,-0.7755936
19900711,1990,7,11,1990.583,11149,1955.945,1.260473
19900712,1990,7,12,1990.583,11150,1978.694,1.163046
19900713,1990,7,13,1990.583,11151,1987.667,0.4535177
19900716,1990,7,16,1990.583,11154,1997.372,0.4882514
19900717,1990,7,17,1990.583,11155,1990.089,-0.3646716
19900718,1990,7,18,1990.583,11156,1971.932,-0.9123285
19900719,1990,7,19,1990.583,11157,1977.925,0.3038981
19900720,1990,7,20,1990.583,11158,1958.39,-0.9876692
19900723,1990,7,23,1990.583,11161,1923.351,-1.789146
19900724,1990,7,24,1990.583,11162,1925.479,0.1106127
19900725,1990,7,25,1990.583,11163,1932.516,0.3655064
19900726,1990,7,26,1990.583,11164,1926.501,-0.3112928
19900727,1990,7,27,1990.583,11165,1913.173,-0.6917901
19900730,1990,7,30,1990.583,11168,1924.958,0.6159659
19900731,1990,7,31,1990.583,11169,1928.305,0.1739086
19900801,1990,8,1,1990.667,11170,1925.552,-0.1427722
19900802,1990,8,2,1990.667,11171,1902.896,-1.176617
19900803,1990,8,3,1990.667,11172,1870.782,-1.687633
19900806,1990,8,6,1990.667,11175,1810.226,-3.236946
19900807,1990,8,7,1990.667,11176,1813.994,0.2081256
19900808,1990,8,8,1990.667,11177,1833.792,1.091458
19900809,1990,8,9,1990.667,11178,1843.691,0.5397751
19900810,1990,8,10,1990.667,11179,1819.796,-1.296018
19900813,1990,8,13,1990.667,11182,1838.163,1.009278
19900814,1990,8,14,1990.667,11183,1840.658,0.1357424
19900815,1990,8,15,1990.667,11184,1845.365,0.2557169
19900816,1990,8,16,1990.667,11185,1802.889,-2.301781
19900817,1990,8,17,1990.667,11186,1778.204,-1.369154
19900820,1990,8,20,1990.667,11189,1781.271,0.1724316
19900821,1990,8,21,1990.667,11190,1745.947,-1.983064
19900822,1990,8,22,1990.667,11191,1716.724,-1.673743
19900823,1990,8,23,1990.667,11192,1664.657,-3.03293
19900824,1990,8,24,1990.667,11193,1690.319,1.541553
19900827,1990,8,27,1990.667,11196,1744.878,3.227751
19900828,1990,8,28,1990.667,11197,1744.895,0.000938
19900829,1990,8,29,1990.667,11198,1760.327,0.8844565
19900830,1990,8,30,1990.667,11199,1730.795,-1.677668
19900831,1990,8,31,1990.667,11200,1751.771,1.211906
19900904,1990,9,4,1990.75,11204,1754.962,0.18219
19900905,1990,9,5,1990.75,11205,1761.788,0.3889556
19900906,1990,9,6,1990.75,11206,1740.438,-1.211865
19900907,1990,9,7,1990.75,11207,1756.877,0.9445639
19900910,1990,9,10,1990.75,11210,1747.551,-0.5308381
19900911,1990,9,11,1990.75,11211,1745.691,-0.1064375
19900912,1990,9,12,1990.75,11212,1752.638,0.3979658
19900913,1990,9,13,1990.75,11213,1731.832,-1.18713
19900914,1990,9,14,1990.75,11214,1721.418,-0.6013416
19900917,1990,9,17,1990.75,11217,1726.432,0.2912865
19900918,1990,9,18,1990.75,11218,1732.232,0.3359306
19900919,1990,9,19,1990.75,11219,1721.038,-0.6462216
19900920,1990,9,20,1990.75,11220,1693.681,-1.589555
19900921,1990,9,21,1990.75,11221,1692.568,-0.0657297
19900924,1990,9,24,1990.75,11224,1656.481,-2.132054
19900925,1990,9,25,1990.75,11225,1677.138,1.24706
19900926,1990,9,26,1990.75,11226,1659.703,-1.039591
19900927,1990,9,27,1990.75,11227,1637.338,-1.347548
19900928,1990,9,28,1990.75,11228,1664.818,1.678337
19901001,1990,10,1,1990.833,11231,1715.184,3.025329
19901002,1990,10,2,1990.833,11232,1717.167,0.1156021
19901003,1990,10,3,1990.833,11233,1697.075,-1.170072
19901004,1990,10,4,1990.833,11234,1703.446,0.3754305
19901005,1990,10,5,1990.833,11235,1696.931,-0.3824989
19901008,1990,10,8,1990.833,11238,1708.057,0.6556542
19901009,1990,10,9,1990.833,11239,1662.059,-2.692955
19901010,1990,10,10,1990.833,11240,1635.569,-1.593847
19901011,1990,10,11,1990.833,11241,1608.789,-1.637326
19901012,1990,10,12,1990.833,11242,1633.543,1.538676
19901015,1990,10,15,1990.833,11245,1652.314,1.149071
19901016,1990,10,16,1990.833,11246,1628.009,-1.470929
19901017,1990,10,17,1990.833,11247,1627.515,-0.0303929
19901018,1990,10,18,1990.833,11248,1666.412,2.389966
19901019,1990,10,19,1990.833,11249,1701.597,2.11144
19901022,1990,10,22,1990.833,11252,1716.36,0.8676192
19901023,1990,10,23,1990.833,11253,1703.901,-0.7259262
19901024,1990,10,24,1990.833,11254,1704.943,0.0611363
19901025,1990,10,25,1990.833,11255,1691.782,-0.7719078
19901026,1990,10,26,1990.833,11256,1661.873,-1.767894
19901029,1990,10,29,1990.833,11259,1646.445,-0.9283412
19901030,1990,10,30,1990.833,11260,1659.184,0.7737114
19901031,1990,10,31,1990.833,11261,1658.585,-0.0360955
19901101,1990,11,1,1990.917,11262,1675.195,1.001445
19901102,1990,11,2,1990.917,11263,1702.419,1.625135
19901105,1990,11,5,1990.917,11266,1719.173,0.9841065
19901106,1990,11,6,1990.917,11267,1703.154,-0.9317895
19901107,1990,11,7,1990.917,11268,1672.765,-1.784295
19901108,1990,11,8,1990.917,11269,1682.889,0.6052481
19901109,1990,11,9,1990.917,11270,1717.146,2.035601
19901112,1990,11,12,1990.917,11273,1749.459,1.881783
19901113,1990,11,13,1990.917,11274,1740.297,-0.5237092
19901114,1990,11,14,1990.917,11275,1754.866,0.8371972
19901115,1990,11,15,1990.917,11276,1737.034,-1.016188
19901116,1990,11,16,1990.917,11277,1737.418,0.022111
19901119,1990,11,19,1990.917,11280,1749.957,0.7216987
19901120,1990,11,20,1990.917,11281,1729,-1.197537
19901121,1990,11,21,1990.917,11282,1732.421,0.1978168
19901123,1990,11,23,1990.917,11284,1727.026,-0.3113566
19901126,1990,11,26,1990.917,11287,1734.494,0.4323728
19901127,1990,11,27,1990.917,11288,1744.358,0.5686951
19901128,1990,11,28,1990.917,11289,1743.411,-0.0542404
19901129,1990,11,29,1990.917,11290,1734.696,-0.4998893
19901130,1990,11,30,1990.917,11291,1766.687,1.844154
19901203,1990,12,3,1991,11294,1779.181,0.7071921
19901204,1990,12,4,1991,11295,1793.199,0.7878858
19901205,1990,12,5,1991,11296,1812.365,1.068815
19901206,1990,12,6,1991,11297,1807.8,-0.2518544
19901207,1990,12,7,1991,11298,1800.454,-0.4063574
19901210,1990,12,10,1991,11301,1806.574,0.3399307
19901211,1990,12,11,1991,11302,1795.023,-0.6394219
19901212,1990,12,12,1991,11303,1815.09,1.117953
19901213,1990,12,13,1991,11304,1810.903,-0.2307073
19901214,1990,12,14,1991,11305,1796.971,-0.7693387
19901217,1990,12,17,1991,11308,1791.922,-0.2809758
19901218,1990,12,18,1991,11309,1814.904,1.282579
19901219,1990,12,19,1991,11310,1814.637,-0.0147448
19901220,1990,12,20,1991,11311,1815.453,0.0449808
19901221,1990,12,21,1991,11312,1824.123,0.4775809
19901224,1990,12,24,1991,11315,1816.039,-0.4431824
19901226,1990,12,26,1991,11317,1820.968,0.2714085
19901227,1990,12,27,1991,11318,1807.321,-0.7494353
19901228,1990,12,28,1991,11319,1808.484,0.0643643
19901231,1990,12,31,1991,11322,1816.366,0.4358282
19910102,1991,1,2,1991.083,11324,1796.513,-1.093038
19910103,1991,1,3,1991.083,11325,1772.167,-1.355145
19910104,1991,1,4,1991.083,11326,1767.563,-0.2598018
19910107,1991,1,7,1991.083,11329,1736.722,-1.744853
19910108,1991,1,8,1991.083,11330,1733.767,-0.1701573
19910109,1991,1,9,1991.083,11331,1714.528,-1.109619
19910110,1991,1,10,1991.083,11332,1732.803,1.065882
19910111,1991,1,11,1991.083,11333,1734.837,0.1173539
19910114,1991,1,14,1991.083,11336,1720.502,-0.8263248
19910115,1991,1,15,1991.083,11337,1727.185,0.3884312
19910116,1991,1,16,1991.083,11338,1742.08,0.8623973
19910117,1991,1,17,1991.083,11339,1807.112,3.733008
19910118,1991,1,18,1991.083,11340,1829.522,1.240124
19910121,1991,1,21,1991.083,11343,1825.606,-0.2140681
19910122,1991,1,22,1991.083,11344,1810.117,-0.8484119
19910123,1991,1,23,1991.083,11345,1820.221,0.5581723
19910124,1991,1,24,1991.083,11346,1846.577,1.44797
19910125,1991,1,25,1991.083,11347,1852.967,0.3460384
19910128,1991,1,28,1991.083,11350,1853.287,0.0172834
19910129,1991,1,29,1991.083,11351,1852.919,-0.0198635
19910130,1991,1,30,1991.083,11352,1881.214,1.527066
19910131,1991,1,31,1991.083,11353,1898.661,0.927417
19910201,1991,2,1,1991.167,11354,1893.606,-0.2662163
